call_order,id,egpack,scene,speaker_jp,source_text_sha256,record_kind,cn_text
6260,game_t06259,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,CFF6A83E022BD49C70607BF0E21CC8A3DE7017659259C040C4277C0B7424676B,text,「确实，法国始终采取的是右派部分势力暴走的立场。」
6261,game_t06260,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,C243E6FA19ABBFE3E75AC8D726BCFD901F396E7DA8F2D268C318E53BF6582C7F,text,「但看这次法国的动向……可以认为那件事正在顺利进行。」
6262,game_t06261,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,B12C57810EA462CE4A47B9322F3380F0589604D9E28674152A70E9BB4A6E3057,text,「总之，我们借此获得了恢复外交权的契机。脱离附属国的时候到了。要让美国为将殿下和生产平台置于危险之中付出代价。」
6263,game_t06262,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,1699493F6680C5F8E9BF59C53EA511EC171EA9EC1A27ACCCCA09D3BC99C26326,text,「……虽说按计划进行，但把平台的核心技术交给其他国家，可不是什么令人愉快的事啊。」
6264,game_t06263,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,3EF242DD5E8B86C3EF4E6DC3EC4168ACFA344B1E6F7D39AFB5582982D59C3D1A,text,「只要尽可能多地卖他们人情不就行了。而且这些技术确实对世界有用。」
6265,game_t06264,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,0C4E577C35EEA1A2395866B2906BD98CA0F037477750A7CAFFCC242CA32DA7CC,text,「只要有用，就算杀人也要夺取，是吗……」
6266,game_t06265,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,69393900056EE75CEB2C82EAF2546DFB838C4F7EFA0659C380D791BD9B102DEC,text,「结论而言，这次的事态虽然出乎意料，但结局在预料之中。不过，殿下的言行倒是让人有些惊讶啊。」
6267,game_t06266,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,AEAC956B48EA5F53763464FD79AA712C144B2B54D2CDB317F3E17C204DCD55DB,text,「这可不是一句惊讶就能了事的。她那样行事，很可能导致统帅权问题再次激化。需要严加注意。」
6268,game_t06267,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,1EEC9003DB37A7EA3BDB27A932670EEA5ADE58585814A7D6185F746C60CE44B2,text,「不不，你在说什么！已经证明那位殿下也具备相当的器量！这是值得高兴的事！阁下，这下未来可期啊！」
6269,game_t06268,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,CBDB643A1B8D80CFB7DDB2B5D86527A43579530618FFE6AA5BA9A703DC346B70,text,「退下，伯爵。」
6270,game_t06269,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,38DA167C8C21B71661261D80F58E987F7096A0F48A86A22EFB907DC7CC2C7931,text,「她确实是维护国体所必需的人物。但如果她的存在成为我们的障碍——」
6271,game_t06270,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,C5D2F8F5CFBD41F5AF1A8C26D309695054A1FDDE6EF1D14362DF7FCA939EA6FC,text,「……那丫头一点都没变。真让人羡慕。」
6272,game_t06271,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,B0596C976772B0AE555AF25A3698697FCC1FA99F7C9FC0F7AE6C3E732AF1A326,text,「阁下……您说这种戏言的话——」
6273,game_t06272,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,4B2C0796BD26282FE4BADAEF84B4DE81814E22D3C389E0483AFB2856ADBDE0D0,text,「看着她，就不禁让人想起‘天命’这个词。每个人都有各自被赋予的职责……」
6274,game_t06273,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,EA105E1024CB3415EB6EBA2E74A0D327C97FE2FC0323C1113448FE573B1AD26B,text,「阁下，那是——」
6275,game_t06274,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,9367903FCA3B43AFD91858A7A18D5D7D37B841C7E5673FE8B4D769C2EF1E77AA,text,「……对我来说，天就是必须与之对抗的存在。」
6276,game_t06275,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「……」
6277,game_t06276,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,5D5896C2E1C87B478C54D90536F5BC466960A55990DC5348AA2109160C924180,text,「如果上天想要毁灭我们，我就必须以生命为赌注与之抗衡，并取得胜利。」
6278,game_t06277,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「……」
6279,game_t06278,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,B8635B34BCDDB66943FE40352280215BD99B9DA304A71F7985A367B295D52F14,text,「我希望诸位支持我。」
6280,game_t06279,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,18EE345A7B420EA339F39ACC0A6FFAA7553316A056EEC6CA907B1568B5EF902A,text,「——是！」
6281,game_t06280,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,F25304DAE83D942FE50C679A1316F1009BE17968F66C0C299A582E3862A380F5,text,「……感谢诸位的忠诚。——哼……照这个势头，我能沉溺于风雅之道的日子大概不远了。」
6282,game_t06281,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,432E4E19DA6CEF7DC2B8541860D78A89880D2939C303C694B01158789F6C8B07,text,「您说笑了。……时代需要阁下。否则，日本帝国也会和其他许多国家一样，在大海崩中灭亡。」
6283,game_t06282,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,6F03EF05C2FE2011BB71EB933C111A6C01EED0B55ED107D6AD1B2B637A3DEDB9,text,「阁下能身处现在的位置，这正是天命……不，是天意吧。」
6284,game_t06283,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,D32C7067183994E8AB5CB218CDC1FC9223A3AC1F82F183079EB39EEB4F90CA31,text,「……我是个凡人。被夸奖就会得意忘形。如果能提醒我一下，那就感激不尽了。」
6285,game_t06284,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,9FAF7621E4BA948A2C768ADB844A4D5C4A2636525CCF812D6132665287D83E66,text,「哈哈哈……」
6286,game_t06285,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,8061BE5BE0B4182BB3A81DBDDA8ECB21918FAAD2E28D41CC364A7C89737265D6,text,「两边的民意动向如何？要是看错形势，策略就会滞后。」
6287,game_t06286,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,1795FA4F9D97814E16FD2A1A7D02CC5B3AEAA6976253DD7ECD117E2CC2C05707,text,「——是。这在事前预测的范围内。作为在野党的加拿大新自由党，正在发起一场唤起民众对阿萨巴斯卡核攻击记忆的宣传运动。媒体也在大幅报道受害者的声音，执政党恐怕会被逼入困境。」
6288,game_t06287,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,5CBB83728F01910DF4E85260F7326DFF99B5C0F83EC73BED5E56866A2C5B4CED,text,「正如法国的意图，加拿大转向反美的可能性很高吧？……对我国的印象如何？」
6289,game_t06288,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,0D8710057C6834C5A8A5A715BE4E52F452E8D304696851D27EE1709A1CBA509E,text,「在好转。与事件前相比，在美国上升了14个百分点，加拿大22个百分点，法国17个百分点。」
6290,game_t06289,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,27BC12BAABCDF7F372CF8B68E95EEF51C72B87DB6DB0713B79884DB1142D799D,text,「来自相对亲日的媒体好评很多。其他媒体也有一定肯定。不过，其中似乎也有声音说这是国际诈骗……」
6291,game_t06290,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,05E7BF205FF26398A6F572ECDC089A3DC024E86D6AE73CC5330BDA8B6AED0C95,text,「哦……」
6292,game_t06291,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,C6667914F0C66646B8E3B26444C8E0DEF8CE95693E247EAC2968975DBDB4BE34,text,「说到民意，我觉得这次事件的功臣——那个叫龙浪的家伙，最好稍微监视一下。……时代渴求英雄。我感觉他有可能成为左右舆论的存在。」
6293,game_t06292,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,2975C67E48E777F8A5ACA7C2736454C921DA2D21DD042C3D20460F0561609DAA,text,「我看过他的履历，像是那种在战场上以出风头为乐的类型。不就是个小角色吗？那种家伙迟早会早死。」
6294,game_t06293,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,F2B5C78844F6E5A4E6DBA05ED68328DF177576DD43DDCD4014C1D493948A9BFA,text,「——是那姑娘用的卫士吗？……那姑娘的观察力值得肯定。」
6295,game_t06294,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「……」
6296,game_t06295,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,16F440849D372977D42486CADC48886730BE77ADCA04C854ADF24C050903AE6D,text,「……如果让他们接触，或许会产生意想不到的化学反应？」
6297,game_t06296,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,C992EEBBB975DD9BE8EC1B622F7B31C65BA551E60C6C6DE95DC604149055AC5E,text,「小事就交给你了。」
6298,game_t06297,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,7D7A51A2BCB262791828E880F6301F10CF00DC17FDCDF7E1F75E3FE1D1DAC00C,text,「——是」
6299,game_t06298,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,FAFA032EAD2FFE6A1DFB84A5EBDAFDA465CFB5C1BD3EB0A5D83DC9CDD836F660,text,「那么下一个报告。——此前悬而未决的电磁投射炮发射实验，已顺利成功。详情在此报告中。」
6300,game_t06299,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,69FECF549E7AC7480CE09F63C53850681584CAAC0BE8EE71889480511CFF6043,text,「……这……结果太出色了。我很吃惊。没想到会这样……」
6301,game_t06300,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,7B5783BEAE954EF41E41BCE1E6D07B21207DF069985A6B4D3AF0463307B9268A,text,「那位香月博士的遗产真是优秀。我深感遗憾，要是那样的人才留下来了该多好。」
6302,game_t06301,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,CF99C04607A29C050917248F0B380602E05A9AAC409C2A463F8C0CD0691E690D,text,「正如阁下您当年那样，她想必也是因为才华遭人嫉妒而被拖了后腿吧。可惜的是，她被赋予的自主权太少了。」
6303,game_t06302,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,68C3A8205E209F523E46F15D22934C2A4388F7A6E87D93883F2B0788DD9D650C,text,「……说起来，你是在香月博士手下培养出来的吧。」
6304,game_t06303,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「……」
6305,game_t06304,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,EB9B117FD69A7676F477C28224C73B33CCD67344CE5D79DDAE85A1AED73D2A90,text,「失礼了。――请您收下这个」
6306,game_t06305,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,7A761DDC358749ED8DA3A6F28AC8D2702D5F3B8C86241C0023381A1EFB01E90A,text,「……阁下，美国政府的正式传唤已到。您打算如何应对？」
6307,game_t06306,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,16A9D336791E62470EC42B2FC86BB8CAD27F808CA06FE82C0C60637DF5508314,text,「看来牌都齐了啊……。呵呵……这大概只能用手里的牌来赌一把了，应该这么说吧。」
6308,game_t06307,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,1E24CD00B7A320BD789D25B9ACAB4B82E3AEF5076436F6DD12ADA31E22FFD4F0,text,「斑鸠阁下……」
6309,game_t06308,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,B55FBA6A01727D3EE1C699777D0C33705FCB1FE1DC4C7A91B5449D821E81161D,text,「玩笑话，别当真。……出发去西雅图吧。」
6310,game_t06309,190_エピローグ_190_斑鳩登場.egpack,190_エピローグ_190_斑鳩登場,,98A14DFCBB37DE5EB2683185213F7880B41182A68D3C3E0A6E352ADABC62B81B,text,「――时代需要新的展开。」
6311,tda02_staff00000,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6312,tda02_staff00001,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6313,tda02_staff00002,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6314,tda02_staff00003,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6315,tda02_staff00004,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6316,tda02_staff00005,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6317,tda02_staff00006,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6318,tda02_staff00007,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,Sayori
6319,tda02_staff00008,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6320,tda02_staff00009,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6321,tda02_staff00010,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6322,tda02_staff00011,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6323,tda02_staff00012,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6324,tda02_staff00013,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6325,tda02_staff00014,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6326,tda02_staff00015,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6327,tda02_staff00016,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6328,tda02_staff00017,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6329,tda02_staff00018,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6330,tda02_staff00019,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6331,tda02_staff00020,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6332,tda02_staff00021,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6333,tda02_staff00022,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6334,tda02_staff00023,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6335,tda02_staff00024,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6336,tda02_staff00025,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6337,tda02_staff00026,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6338,tda02_staff00027,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6339,tda02_staff00028,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6340,tda02_staff00029,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6341,tda02_staff00030,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6342,tda02_staff00031,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6343,tda02_staff00032,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6344,tda02_staff00033,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6345,tda02_staff00034,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6346,tda02_staff00035,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6347,tda02_staff00036,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6348,tda02_staff00037,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6349,tda02_staff00038,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6350,tda02_staff00039,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6351,tda02_staff00040,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6352,tda02_staff00041,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6353,tda02_staff00042,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6354,tda02_staff00043,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6355,tda02_staff00044,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6356,tda02_staff00045,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6357,tda02_staff00046,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6358,tda02_staff00047,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6359,tda02_staff00048,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6360,tda02_staff00049,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6361,tda02_staff00050,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6362,tda02_staff00051,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6363,tda02_staff00052,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6364,tda02_staff00053,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6365,tda02_staff00054,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6366,tda02_staff00055,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6367,tda02_staff00056,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6368,tda02_staff00057,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6369,tda02_staff00058,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6370,tda02_staff00059,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6371,tda02_staff00060,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6372,tda02_staff00061,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6373,tda02_staff00062,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,Spicy K
6374,tda02_staff00063,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6375,tda02_staff00064,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6376,tda02_staff00065,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6377,tda02_staff00066,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6378,tda02_staff00067,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6379,tda02_staff00068,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6380,tda02_staff00069,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6381,tda02_staff00070,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6382,tda02_staff00071,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6383,tda02_staff00072,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6384,tda02_staff00073,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6385,tda02_staff00074,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6386,tda02_staff00075,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6387,tda02_staff00076,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6388,tda02_staff00077,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6389,tda02_staff00078,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6390,tda02_staff00079,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6391,tda02_staff00080,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6392,tda02_staff00081,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6393,tda02_staff00082,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6394,tda02_staff00083,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6395,tda02_staff00084,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6396,tda02_staff00085,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6397,tda02_staff00086,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6398,tda02_staff00087,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6399,tda02_staff00088,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6400,tda02_staff00089,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6401,tda02_staff00090,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
6402,tda02_staff00091,__staffroll__.egpack,__staffroll__,,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,text,4w
