call_order,egpack,xml,message_tag_index,order_in_message,text_attr,id,jp,speaker_id,speaker_jp,status,same_id_total_egpacks,xml_attrs,deepseek_model,deepseek_prompt_mode,deepseek_cn_raw
194,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,174,1,text,game_t00193,そうだ、\w生きていれば…\w…\w生き延びていればこそ、\w何とでもなる！,,,ok,1,"__line__=""16640"" text=""$game_t00193""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""是啊，只要活着……只要能够活下去，就总会有办法的！""}"
195,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,175,1,text,game_t00194,「いい台詞だウィルバート。着陸するぞ」,game_s00005,ダリル,ok,1,"__line__=""16680"" speaker=""$game_s00005"" text=""$game_t00194"" voice=""020_ダリル_A_D0050""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「说得不错威尔巴特。准备着陆」""}"
196,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,176,1,text,game_t00195,「よし、\w一旦海上に出てから右旋回、\w一度フライパスして周囲を確認する。ジェット後流を当てんじゃないよ――距離１００で着地、\w主脚歩行接近」,game_s00005,ダリル,ok,1,"__line__=""16760"" speaker=""$game_s00005"" text=""$game_t00195"" voice=""020_ダリル_A_D0051""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""好，先出海再右转，飞越一次确认周围情况。别被喷气尾流打到——距离100着陆，主起落架步行接近。""}"
197,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,177,1,text,game_t00196,「ナイヴス２了解、\w距離１００で着地、\w主脚歩行にて接近します」,game_s00001,ウィル,ok,1,"__line__=""16860"" speaker=""$game_s00001"" text=""$game_t00196"" voice=""ウィル_A_Z0054""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「黑刃2了解，距离100着陆，以主脚步行接近」""}"
198,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,178,1,text,game_t00197,焦るな…\w…\w状況や地形の確認は基本だ。,,,ok,1,"__line__=""16900"" text=""$game_t00197""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""别着急……确认情况和地形是基本。""}"
199,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,179,1,text,game_t00198,戦術機が着地した瞬間に漂着地点が海に向かって崩落、\wなんてケースが無いわけでもない。,,,ok,1,"__line__=""16910"" text=""$game_t00198""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""战术机着陆的瞬间，漂着地点向海面崩塌，这种情况也不是没有。""}"
200,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,180,1,text,game_t00199,この現場は渚みたいだから大丈夫だとは思うが…\w…\w。,,,ok,1,"__line__=""16920"" text=""$game_t00199""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""这个现场像渚一样，所以我觉得没问题……""}"
201,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,181,1,text,game_t00200,「…\w…\w…\w…\wッ！」,game_s00001,ウィル,ok,1,"__line__=""17510"" speaker=""$game_s00001"" text=""$game_t00200"" voice=""ウィル_A_Z0055""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………！」""}"
202,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,182,1,text,game_t00201,あれは…\w…\w人だ！　生存者だ！,,,ok,1,"__line__=""17660"" text=""$game_t00201""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""那是……人！是幸存者！""}"
203,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,183,1,text,game_t00202,「――隊長、\w対象船外にて目標本人を直接確認――」,game_s00001,ウィル,ok,1,"__line__=""17840"" speaker=""$game_s00001"" text=""$game_t00202"" voice=""ウィル_A_Z0056""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“——队长，在目标船外直接确认目标本人——”""}"
204,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,184,1,text,game_t00203,「ナイヴス１よりソルティ・ベース、\w対象を発見した。乗員数名規模の救命艇の模様」,game_s00005,ダリル,ok,1,"__line__=""18210"" speaker=""$game_s00005"" text=""$game_t00203"" voice=""020_ダリル_A_D0052""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「黑刃1呼叫索尔蒂基地，发现目标。似乎是容纳数名乘员的救生艇」""}"
205,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,185,1,text,game_t00204,「また目視で船外に生存者１名を確認した。これより保護する」,game_s00005,ダリル,ok,1,"__line__=""18380"" speaker=""$game_s00005"" text=""$game_t00204"" voice=""020_ダリル_A_D0053""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""又目视确认船外有一名幸存者。现在开始保护。""}"
206,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,186,1,text,game_t00205,「――ソルティ・ベースよりナイヴス１。生存者確認了解。引きの強さはさすがだな」,game_s00018,ＪＦＫオペレーター,ok,1,"__line__=""18940"" speaker=""$game_s00018"" text=""$game_t00205"" voice=""060_JFKオペレーター１_A_Z0004""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“——索尔蒂基地呼叫黑刃1。确认幸存者，了解。运气真不错啊。”""}"
207,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,187,1,text,game_t00206,「任せときな。帰ったらアンタもカードで毟ってやるよ」,game_s00005,ダリル,ok,1,"__line__=""18990"" speaker=""$game_s00005"" text=""$game_t00206"" voice=""020_ダリル_A_D0054""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""交给我吧。回去之后也用你的卡狠狠敲你一笔。""}"
208,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,188,1,text,game_t00207,船の外まで出られるってことは、\w体力的にはそれなりに安定してるはずだ。,,,ok,1,"__line__=""19070"" text=""$game_t00207""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""能出到船外的话，体力上应该还算稳定。""}"
209,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,189,1,text,game_t00208,隊長の運というか、\w引きの良さはホント洒落にならないレベルだな。,,,ok,1,"__line__=""19080"" text=""$game_t00208""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""队长的运气或者说抽卡的好运真是到了非同小可的地步啊。""}"
210,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,190,1,text,game_t00209,「ウィル、\w降りたらファストエイドキットを用意。サバイバルから緊急用輸液も出しときな」,game_s00005,ダリル,ok,1,"__line__=""19090"" speaker=""$game_s00005"" text=""$game_t00209"" voice=""020_ダリル_A_D0055""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「威尔，下来后准备急救包。从救生包里也拿出紧急输液。」""}"
211,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,191,1,text,game_t00210,「了解――！」,game_s00001,ウィル,ok,1,"__line__=""19140"" speaker=""$game_s00001"" text=""$game_t00210"" voice=""ウィル_A_Z0057""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""了解——！""}"
212,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,192,1,text,game_t00211,「大丈夫ですか！」,game_s00001,ウィル,ok,1,"__line__=""19720"" speaker=""$game_s00001"" text=""$game_t00211"" voice=""ウィル_A_Z0058""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""你没事吧！""}"
213,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,193,1,text,game_t00212,「…\w…\wって何てこった、\w海兵隊員じゃないか！」,game_s00001,ウィル,ok,1,"__line__=""20070"" speaker=""$game_s00001"" text=""$game_t00212"" voice=""ウィル_A_Z0059""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「……搞什么，这不是海军陆战队员吗！」""}"
214,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,194,1,text,game_t00213,嘘だろ…\w…\wこの広い海で、\w運良く発見した相手が海兵隊の仲間だって…\w…\w！？,,,ok,1,"__line__=""20080"" text=""$game_t00213""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""骗人的吧……在这片广阔的海上，好不容易发现的居然是海军陆战队的同伴……！？""}"
215,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,195,1,text,game_t00214,隊長、\w引きが強いなんてモンじゃないぜ！,,,ok,1,"__line__=""20090"" text=""$game_t00214""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""队长，这可不是运气好那么简单！""}"
216,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,196,1,text,game_t00215,「海兵隊だって？」,game_s00005,ダリル,ok,1,"__line__=""20110"" speaker=""$game_s00005"" text=""$game_t00215"" voice=""020_ダリル_A_D0056""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「海军陆战队？」""}"
217,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,197,1,text,game_t00216,「おやまあホントだ、\w海兵隊員でしかも衛士かい！　神のお導きも捨てたもんじゃないね」,game_s00005,ダリル,ok,1,"__line__=""20330"" speaker=""$game_s00005"" text=""$game_t00216"" voice=""020_ダリル_A_D0057""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""哎呀真的，是海军陆战队员而且还是卫士！神的指引也不算太差嘛""}"
218,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,198,1,text,game_t00217,おっかさんも嬉しそうだ。そりゃそうだよな…\w…\w海兵隊員同士は兄弟みたいなもんだ。,,,ok,1,"__line__=""20420"" ruby=""$game_t00217_ruby"" text=""$game_t00217""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""老妈也很高兴。那当然啊……海军陆战队员之间就像兄弟一样。""}"
219,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,199,1,text,game_t00218,「ありがとう…\w…\wございます…\w…\w…\w…\w私は…\w…\w」,game_s00011,リリア,ok,1,"__line__=""20450"" speaker=""$game_s00011"" text=""$game_t00218"" voice=""010_リリア_A_L0005""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「谢谢……您…………我……」""}"
220,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,200,1,text,game_t00219,「お、\wおい――！」,game_s00001,ウィル,ok,1,"__line__=""20630"" speaker=""$game_s00001"" text=""$game_t00219"" voice=""ウィル_A_Z0060""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“喂、喂——！”""}"
221,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,201,1,text,game_t00220,「ああそのまま座ってな。無理するんじゃないよ」,game_s00005,ダリル,ok,1,"__line__=""20640"" speaker=""$game_s00005"" text=""$game_t00220"" voice=""020_ダリル_A_D0058""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""啊啊，就那么坐着吧。别勉强自己。""}"
222,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,202,1,text,game_t00221,「強化装備のバッテリーは流石に切れてるねえ…\w…\wお嬢ちゃん、\w何日目だい？　水は？」,game_s00005,ダリル,ok,1,"__line__=""20780"" speaker=""$game_s00005"" text=""$game_t00221"" voice=""020_ダリル_A_D0059""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""强化装备的电池果然没电了啊……小姑娘，第几天了？水呢？""}"
223,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,203,1,text,game_t00222,「漂流してからは…\w…\w５日目で…\w…\w水分は十分取ってると…\w…\w思います…\w…\w」,game_s00011,リリア,ok,1,"__line__=""20790"" speaker=""$game_s00011"" text=""$game_t00222"" voice=""010_リリア_A_L0006""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「漂流以来……第5天了……水分应该……摄取充足……我想……」""}"
224,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,204,1,text,game_t00223,５日目か…\w…\w水が取れてるなら、\w確かにまだ命の危険は無いレベルだ。よかった…\w…\w。,,,ok,1,"__line__=""20820"" text=""$game_t00223""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""第5天了吗……如果能取到水的话，确实还不到危及生命的程度。太好了……。""}"
225,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,205,1,text,game_t00224,「ちょっと待ってな、\w今こっちの服と繋ぐからね」,game_s00005,ダリル,ok,1,"__line__=""20860"" speaker=""$game_s00005"" text=""$game_t00224"" voice=""020_ダリル_A_D0060""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「稍微等一下，我现在把这边的衣服连起来哦」""}"
226,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,206,1,text,game_t00225,「すみま…\w…\wせん…\w…\w」,game_s00011,リリア,ok,1,"__line__=""20950"" speaker=""$game_s00011"" text=""$game_t00225"" voice=""010_リリア_A_L0007""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""对不起……""}"
227,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,207,1,text,game_t00226,「いいんだよ、\wこの広い海のど真ん中で海兵隊のお仲間に出会えたんだ、\w感謝ならマリア様にしときな」,game_s00005,ダリル,ok,1,"__line__=""20970"" speaker=""$game_s00005"" text=""$game_t00226"" voice=""020_ダリル_A_D0061""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「没事的，在这片广阔的大海正中央能遇到海军陆战队的同伴，要感谢的话就感谢玛丽亚大人吧」""}"
228,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,208,1,text,game_t00227,寒いのか…\w…\w？　この日差しと気温でも軽く震えてる。熱があるのかもな。,,,ok,1,"__line__=""20990"" text=""$game_t00227""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""冷吗……？在这样的阳光和气温下也轻轻发抖。可能发烧了。""}"
229,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,209,1,text,game_t00228,「中尉、\w毛布出しておきますか？」,game_s00001,ウィル,ok,1,"__line__=""21050"" speaker=""$game_s00001"" text=""$game_t00228"" voice=""ウィル_A_Z0061""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「中尉，要我把毯子拿出来吗？」""}"
230,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,210,1,text,game_t00229,「今体温を調べてる。どっちにしても強化装備を戦術機に繋いでやる方が早いだろう」,game_s00005,ダリル,ok,1,"__line__=""21090"" speaker=""$game_s00005"" text=""$game_t00229"" voice=""020_ダリル_A_D0062""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""现在正在测量体温。不管怎样，把强化装备连接到战术机上更快吧。""}"
231,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,211,1,text,game_t00230,「バイタル、\wそっちにも回すよ」,game_s00005,ダリル,ok,1,"__line__=""21200"" speaker=""$game_s00005"" text=""$game_t00230"" voice=""020_ダリル_A_D0063""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""生命体征，也转到你那边了""}"
232,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,212,1,text,game_t00231,「軽く発熱してる、\wか。けどこの程度なら感染症の心配はなさそうだね」,game_s00005,ダリル,ok,1,"__line__=""21270"" speaker=""$game_s00005"" text=""$game_t00231"" voice=""020_ダリル_A_D0064""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""""有点发烧，不过这种程度的话应该不用担心感染。""}"""
233,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,213,1,text,game_t00232,やっぱりそうか…\w…\wでも一安心だ,,,ok,1,"__line__=""21340"" text=""$game_t00232""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""果然是这样……不过总算放心了""}"
234,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,214,1,text,game_t00233,であれば…\w…\w。,,,ok,1,"__line__=""21360"" text=""$game_t00233""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""如果是这样的话……。""}"
235,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,215,1,text,game_t00234,「…\w…\wウィル、\w輸液はいいからドリンクパック寄越しな」,game_s00005,ダリル,ok,1,"__line__=""21410"" speaker=""$game_s00005"" text=""$game_t00234"" voice=""020_ダリル_A_D0065""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「……威尔，输液就算了，把饮料包给我」""}"
236,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,216,1,text,game_t00235,わかってますよ、\wと。,,,ok,1,"__line__=""21450"" text=""$game_t00235""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""我知道的，。""}"
237,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,217,1,text,game_t00236,「アイ。…\w…\wどうぞ、\w飲まれますか？」,game_s00001,ウィル,ok,1,"__line__=""21520"" speaker=""$game_s00001"" text=""$game_t00236"" voice=""ウィル_A_Z0062""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「哎。……请，要喝吗？」""}"
238,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,218,1,text,game_t00237,「いただきます…\w…\wありがとう…\w…\w」,game_s00011,リリア,ok,1,"__line__=""21790"" speaker=""$game_s00011"" text=""$game_t00237"" voice=""010_リリア_A_L0008""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「我开动了……谢谢……」""}"
239,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,219,1,text,game_t00238,「簡易バイタルチェックを掛けてるけど…\w…\w外傷もないみたいだし、\w帰還まで差し迫った問題はなさそうね」,game_s00005,ダリル,ok,1,"__line__=""21960"" speaker=""$game_s00005"" text=""$game_t00238"" voice=""020_ダリル_A_D0066""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""正在做简易生命体征检查……似乎也没有外伤，看来在返回前不会有迫在眉睫的问题。""}"
240,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,220,1,text,game_t00239,「良かった…\w…\wもう大丈夫ですよ、\wえーと、\wリリア…\w…\w」,game_s00001,ウィル,ok,1,"__line__=""22010"" speaker=""$game_s00001"" text=""$game_t00239"" voice=""ウィル_A_Z0063""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「太好了……已经没事了，呃，莉莉娅……」""}"
241,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,221,1,text,game_t00240,さっき苗字までは聞き取れなかったんだよな。,,,ok,1,"__line__=""22050"" text=""$game_t00240""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""刚才没听清你的姓氏。""}"
242,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,222,1,text,game_t00241,「…\w…\w第２６海兵戦術機甲群所属、\wリリア・シェルベリ少尉です。座ったまま失礼します」,game_s00011,リリア,ok,1,"__line__=""22160"" speaker=""$game_s00011"" text=""$game_t00241"" voice=""010_リリア_A_L0009""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「……第26海兵战术机甲群所属，莉莉娅·谢尔贝里少尉。坐着失礼了」""}"
243,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,223,1,text,game_t00242,「第３１８海兵戦術機隊、\w\nウィルバート・コリンズ少尉です」,game_s00001,ウィル,ok,1,"__line__=""22250"" speaker=""$game_s00001"" text=""$game_t00242"" voice=""ウィル_A_Z0064""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「第318海军陆战队战术机队、/ 威尔伯特·柯林斯少尉」""}"
244,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,224,1,text,game_t00243,「同じく、\wダリル・マクマナス中尉だ。今は二人とも海軍の第３母艦付きだけどね」,game_s00005,ダリル,ok,1,"__line__=""22320"" ruby=""$game_t00243_ruby"" speaker=""$game_s00005"" text=""$game_t00243"" voice=""020_ダリル_A_D0067""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「同样，我是达里尔·麦克马纳斯中尉。不过现在我们俩都隶属于海军第3母舰」""}"
245,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,225,1,text,game_t00244,「第３母艦…\w…\wジョン・Ｆ・ケネディ！　ああ、\w助かった…\w…\w！」,game_s00011,リリア,ok,1,"__line__=""22400"" speaker=""$game_s00011"" text=""$game_t00244"" voice=""010_リリア_A_L0010""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「第3母舰……约翰·F·肯尼迪！啊，得救了……！」""}"
246,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,226,1,text,game_t00245,助かった、\wか…\w…\w。,,,ok,1,"__line__=""22460"" text=""$game_t00245""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""得救了，吗……。""}"
247,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,227,1,text,game_t00246,さすがは合衆国の正規母艦様、\w名前だけでこのリアクションだ。あれに拾われればそりゃ助かる…\w…\wと思うだろう。,,,ok,1,"__line__=""22470"" text=""$game_t00246""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""不愧是合众国的正规母舰大人，光凭名字就有这种反应。要是被那个捡到的话，那确实能得救……我想。""}"
248,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,228,1,text,game_t00247,…\w…\wまあ、\wその考えは現状、\w半分しか当たってないんだけどな。,,,ok,1,"__line__=""22520"" text=""$game_t00247""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……嘛，这个想法目前只对了一半。""}"
249,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,229,1,text,game_t00248,「そっちの第２６ってことは…\w…\wフィリピンからかい？　艦は？」,game_s00005,ダリル,ok,1,"__line__=""22570"" speaker=""$game_s00005"" text=""$game_t00248"" voice=""020_ダリル_A_D0068""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「你那边第26……是从菲律宾来的吗？舰呢？」""}"
250,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,230,1,text,game_t00249,「あ…\w…\wそうだ、\wこんな話してる場合じゃ…\w…\w！」,game_s00011,リリア,ok,1,"__line__=""22660"" speaker=""$game_s00011"" text=""$game_t00249"" voice=""010_リリア_A_L0011""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「啊……对了，现在不是说这个的时候……！」""}"
251,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,231,1,text,game_t00250,え…\w…\w？,,,ok,1,"__line__=""22740"" text=""$game_t00250""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""诶……？""}"
252,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,232,1,text,game_t00251,「すみません、\w捜索隊の手配をお願いします…\w…\w！　他にも救命艇が脱出してるはずなんです！」,game_s00011,リリア,ok,1,"__line__=""22780"" speaker=""$game_s00011"" text=""$game_t00251"" voice=""010_リリア_A_L0012""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""对不起，请安排搜索队……！应该还有其他救生艇逃出来了！""}"
253,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,233,1,text,game_t00252,おいおい、\w本当に無茶する奴だな！　しかも急に…\w…\w。,,,ok,1,"__line__=""22800"" text=""$game_t00252""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""喂喂，真是个乱来的家伙！而且还这么突然……。""}"
254,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,234,1,text,game_t00253,「だから無理するなって言ってるだろう…\w…\w一体どうしたんだい！？」,game_s00005,ダリル,ok,1,"__line__=""22900"" speaker=""$game_s00005"" text=""$game_t00253"" voice=""020_ダリル_A_D0069""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""所以说别逞强了……你到底怎么了！？""}"
255,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,235,1,text,game_t00254,「船は海軍の『シアトル』で脱出してたんですが…\w…\w機関部をやられて漂流してたんです」,game_s00011,リリア,ok,1,"__line__=""23030"" speaker=""$game_s00011"" text=""$game_t00254"" voice=""010_リリア_A_L0013""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""船在海军‘西雅图’上逃脱了……但机关部被击中，漂流着。""}"
256,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,236,1,text,game_t00255,「補給艦でしたから物資には困らなかったんですが、\w５日前に嵐で…\w…\w」,game_s00011,リリア,ok,1,"__line__=""23060"" speaker=""$game_s00011"" text=""$game_t00255"" voice=""010_リリア_A_L0014""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""因为是补给舰所以物资不愁，但5天前遭遇了暴风雨……""}"
257,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,237,1,text,game_t00256,「…\w…\w…\w…\w」,game_s00001,ウィル,ok,1,"__line__=""23110"" speaker=""$game_s00001"" text=""$game_t00256"" voice=""ウィル_A_Z0065""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………」""}"
258,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,238,1,text,game_t00257,そうか…\w…\wあの日から長いこと漂流した上で、\wさらに遭難したってわけか。キツいな…\w…\w。,,,ok,1,"__line__=""23120"" text=""$game_t00257""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""这样啊……从那天起漂流了很久，然后又遇难了。真够呛啊……。""}"
