call_order,stable_id,rio_file,scene,source_text_sha256,translated_text
4620,pf:static:photonflowers11.rio.002:1449567684:00110127,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,0CA246F922F724980761635ABC98A7C4C08E44A226F7270488D596632C8C2FF6,【竹宫】「——求你了，说你和她不一样！！——伊隅？！」<01>
4621,pf:static:photonflowers11.rio.002:1449567684:00110331,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,249B4B73C847C110DC08AF31964164813BEB887002C0D024466C79D1A6F47F6E,【美知留】「我、我……」<01>
4622,pf:static:photonflowers11.rio.002:1449567684:00110405,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,516EBB19F0210B9CB9EAB2185001EB1EB12B59A97D60584E842289FD2A115DB8,【声音】「——喂，能打扰一下吗？！」<01>
4623,pf:static:photonflowers11.rio.002:1449567684:00110527,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,C7FF78FFA12586945EEE506F1E796B0AE4B8D854770182B01DE711BB4D71C669,【美知留】「——？！」<0A>【竹宫】「——？！」<01>
4624,pf:static:photonflowers11.rio.002:1449567684:00110643,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,518746363CBF53717CEE8571AF3F1EF7EC95141646F7A4531E0F3F1A4FD15AFC,【佐久间】「——我是C分队的佐久间。<0A>——伊隅、竹宫，我可以进去吗？」<01>
4625,pf:static:photonflowers11.rio.002:1449567684:00110861,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,A66A89BBB79B00169DF578A50282721B49669AE03A22C4A98DD567A3BC6D17A2,虽然现在没有心情请人进来……但老实说，佐久间救了我……<01>
4626,pf:static:photonflowers11.rio.002:1449567684:00111109,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,8717CAFF6595801C277C9956ED6D2C5F198530223133DEA2F55D1226F3DAF75D,如果她继续那样追问下去，结果只会让我进一步伤害竹宫……<01>
4627,pf:static:photonflowers11.rio.002:1449567684:00111411,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,E27FD3CDB2CE74AA55699DB0E1A1C4ABAFFAA314F038B1FBBCF78B4EDC53D5FA,相比之下，就算有人在背后讥讽我是这种情况下也不哭的冷血女人，也根本不算什么……<01>
4628,pf:static:photonflowers11.rio.002:1449567684:00111713,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,611C7B7B06A2667173FFC4796194079072E4884D1E33AA322B286E5327575C3A,为什么狩野也一起来了……？我有种不祥的预感……<01>
4629,pf:static:photonflowers11.rio.002:1449567684:00111897,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,04024F8C878491723A5F56D31B63296F451251FE7DBB5130D98EDEEAC4B6CCED,【佐久间】「——这种时候还来打扰，抱歉」<01>
4630,pf:static:photonflowers11.rio.002:1449567684:00112021,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,810A1DB0AADC64139BEF61C92F631FBC9077F8E0E4E4164E2E0D71C6D928DD0D,【美知留】「你们两个竟然一起过来……到底发生什么了？」<01>
4631,pf:static:photonflowers11.rio.002:1449567684:00112251,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,7B60C872D4F6A4D698A4F9DA0F9BBDF50AEA606A42C1B31FF49EAF581B53CA71,【佐久间】「我代表各分队长，来和你们谈一件事」<01>
4632,pf:static:photonflowers11.rio.002:1449567684:00112469,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,AB488F378CCA54A825A2F24E6BA14DB30157526C4BD708DEB25C377DF5C3102B,【狩野】「啊，就是这么回事……」<01>
4633,pf:static:photonflowers11.rio.002:1449567684:00112569,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,8A0B02F4D96FC99924D80A80136A4FFB00E8C920BC53317C188C6271BBD9EFB3,平日总是互相争执的佐久间和狩野，如今看起来已经完全站在同一阵线。<0A>难道说……<01>
4634,pf:static:photonflowers11.rio.002:1449567684:00112873,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,4DBA2C8DF65645F4A71E2B47CD33C345FCE1E527EEAFD6E54A32E1160ABFF877,【佐久间】「我先说结论——我们现在要去找神宫司讨个说法。<0A>所以，希望身为当事人的你们也和我们一起去」<01>
4635,pf:static:photonflowers11.rio.002:1449567684:00113259,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,F506FF2AEA48DE7066D1A35C3DC336DDF2B281D203EEF15F39B987057AE63DA6,【美知留】「…………」<0A>【竹宫】「——咦？！」<01>
4636,pf:static:photonflowers11.rio.002:1449567684:00113397,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,7658AFB763D5F98F927EFEAFC8744B4D815E2A82D29A0DFB3A3ED031831714E7,果然……<01>
4637,pf:static:photonflowers11.rio.002:1449567684:00113459,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,C12DACD5F14477F8778ABD8C8B9D03E3D704A65E00E67DB58B15956569DEB4C0,【佐久间】「既然是自愿从军，我们早已充分做好军队训练严酷的心理准备。<0A>但这所训练学校很不正常」<01>
4638,pf:static:photonflowers11.rio.002:1449567684:00113921,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,C51AD1DA1B59387EF2DDB178F6EE6CF5BAA2240F3966B5938C6CA987D1D4B64E,【竹宫】「……什么？……什么意思？」<01>
4639,pf:static:photonflowers11.rio.002:1449567684:00114075,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,8463F3E5463934BE603B61D8A962AD94D6F6F64D6876FC8CCFA7E909C57BFE1C,【佐久间】「我的两个哥哥都是帝国军人，所以我知道。这所训练学校的课程实在太过分了。<0A>就算大陆局势再紧迫，也不该这样」<01>
4640,pf:static:photonflowers11.rio.002:1449567684:00114635,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,11288AD74C133EB87239105B42A59F42BAA2C92F538E24ECA0B1EBFE0108BE00,【狩野】「是啊……我问过一个去了其他训练学校的老家朋友，无论把他的话打多少折扣，其他地方都比这里人道——只有这里不正常」<01>
4641,pf:static:photonflowers11.rio.002:1449567684:00115143,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,B064E42C41DA626D62DAEB61F77FABB1EE19FBEBBE8237A0A849702D6B76B8F4,【佐久间】「教官自己也说过……这里有些地方让人觉得，目的只是把人才摧毁掉。<0A>那不是为了鼓舞我们的方便说法——这一点我已经能够确信」<01>
4642,pf:static:photonflowers11.rio.002:1449567684:00115659,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,68A27EEA767B655423506F684B241EE406370088600A046D4213B8EBE0C3457D,【竹宫】「咦……连佐久间都说能够确信……」<01>
4643,pf:static:photonflowers11.rio.002:1449567684:00115815,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,B22359E8190F297A805ED9B90C9A55C7D5C3D29738E7C0162F78F4EDB3A6DC67,【狩野】「我让一个在晓光新闻工作的朋友调查了不少事，听说这里的方针和课程不是由校长他们决定，而是掌握在神宫司手里」<01>
4644,pf:static:photonflowers11.rio.002:1449567684:00116287,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,F506FF2AEA48DE7066D1A35C3DC336DDF2B281D203EEF15F39B987057AE63DA6,【美知留】「…………」<0A>【竹宫】「——咦？！」<01>
4645,pf:static:photonflowers11.rio.002:1449567684:00116425,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,531A3656824643DF7D29D6FE5246B6CB05D56F9B5429A4FB18530F589A121EA3,【狩野】「而且还有传言说，神宫司与地位很高的大人物有直接门路，是拜托那个人把自己从前线调回来的，知道吗？」<01>
4646,pf:static:photonflowers11.rio.002:1449567684:00116771,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,5B29EBEB47E4D5F169D03EE4AFAD016E7274E4F14B3FB517C483579A6CB96252,【美知留】「…………」<0A>【竹宫】「也就是说……她是逃回来的……？」<01>
4647,pf:static:photonflowers11.rio.002:1449567684:00116991,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,41233B82489DFBF4D964CFA5B4FAF85A9BB84720DB5987249FAF6FD77A983A88,【狩野】「我也不知道是不是到那种程度。<0A>不过那个传闻——神宫司因为抛弃友军、到处逃窜才活下来，说不定最后也是真的」<01>
4648,pf:static:photonflowers11.rio.002:1449567684:00117477,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,59BEEA854D8EC9B8CF8963B218798ABDDB1FDF4D9EAF7AA3D46D254427CBAD1B,【竹宫】「……为什么你突然能调查到这么多？」<01>
4649,pf:static:photonflowers11.rio.002:1449567684:00117671,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,99F8F3593B083FC0EBD615E6CF0D27FAAE6F753A41CEA38066B41F190D2808C9,【狩野】「从以前食品路线被毁掉那次开始，我就在调查了。<0A>想看看有没有什么能派上用场的情报」<01>
4650,pf:static:photonflowers11.rio.002:1449567684:00118033,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,242ACF5247D0EC712B51918D6D3C54588F45F2542C42D5DC0C1B6D6BF176FBBD,【竹宫】「可是，那件事应该没有任何人受处分吧？你为什么会记恨……？」<01>
4651,pf:static:photonflowers11.rio.002:1449567684:00118321,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,D52AA114159319AD5FD0532542EEB1A41B705666155E9393443997BC7D6322E6,【狩野】「我们的收入可是实打实地减少了。<0A>再说，明明没有任何人受处分，反而很奇怪吧？<0A>所以我认定背后一定有问题」<01>
4652,pf:static:photonflowers11.rio.002:1449567684:00118879,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,48F0F0A2E6525ECFB0068DF56D67A23509DEAFF9CF4F0F25324D0D2FD1FB2682,原来如此，是藤泽的事故给原本的私人怨恨提供了大义名分。<01>
4653,pf:static:photonflowers11.rio.002:1449567684:00119179,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,CB6CB6F06438F8AFE7DD2C5E8130B5B64E2AB0FB5474E7D38D3589C51C1DFE36,不过，狩野竟与一家总在军队和政府方针上持批判态度的大报社有联系……这完全超出我的计算。<01>
4654,pf:static:photonflowers11.rio.002:1449567684:00119667,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,3C55631FF0946B208A9CDC8E529C8CCB5ACE747332E25330D021742253A0A1C0,【美知留】「……话题是不是有些偏了？<0A>……说到底，你们想表达什么？」<01>
4655,pf:static:photonflowers11.rio.002:1449567684:00119911,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,FB8143667F2C19BE2CE65CE746AC039E388F9CC0710066724D37DB8398B69C73,【佐久间】「啊，也就是说……这里的异常不是帝国军规定造成的，而是神宫司教官擅自暴走的结果」<01>
4656,pf:static:photonflowers11.rio.002:1449567684:00120375,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,48DD3A429FDED5DAC45A8F027541CD386B506CAAD80ED8809409AF93835A9556,【竹宫】「…………咦？！」<01>
4657,pf:static:photonflowers11.rio.002:1449567684:00120455,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,01ABFAA9FA63BB720F183B52841A9FF6F490485C19946B3544C1D630E82524F5,【狩野】「她自己逃回来了，所以就想多送些优秀卫士去顶替，以免那个大人物抛弃她吧？」<01>
4658,pf:static:photonflowers11.rio.002:1449567684:00121131,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,AC1079912D44D79D6973D20C09C67254719B6F6CF69DB8E4282855144114B81D,把狩野的话整体连起来看，逻辑已经破绽百出。<0A>佐久间似乎还保留着一条界线，但佐久间竟愚蠢到连这一点都察觉不到吗？<01>
4659,pf:static:photonflowers11.rio.002:1449567684:00121601,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,A962343926C52B308C438C4557F60FB4E18FFF6AC3902EEC6BCD048A93016EB4,还是说，佐久间只是想不讲道理地贬低神宫司教官……<0A>可那样一来，根本没必要收集没有任何确证的情报。<01>
4660,pf:static:photonflowers11.rio.002:1449567684:00122175,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,F2368D5031957B4661697B56F9F6F6F42E9E665FAA743D31E8A8A54DFB4F79B5,他们竟然需要做到这种地步，来寻找证明自己正确的根据吗……？<01>
4661,pf:static:photonflowers11.rio.002:1449567684:00122499,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,739F6C08CD74868AA7D4579CA98A4BB6956B589C0D66E495482CC05DAF98B678,我愿意相信，大家只是饱受不安折磨，才想抓住那些对自己有利的传闻……抓住任何能依靠的东西……<01>
4662,pf:static:photonflowers11.rio.002:1449567684:00122935,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,7E6ABD13D12220A25708593D8CE4E7CF88BBDBFE2F5288EBF8FC19C8E9CB830B,【竹宫】「……如果那些都是真的……三浦岂不是……死在那种异常演习里……？！」<01>
4663,pf:static:photonflowers11.rio.002:1449567684:00123283,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,1CC786653C4668EEB51A595D8345A139253EF89BE7B39C1C849C2481EF6EE6C8,【美知留】「…………」<01>
4664,pf:static:photonflowers11.rio.002:1449567684:00123355,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,3EC2754044B4B1F1B09BB24C7971C31D456E9B4FE05EEF61D0A4269B625254A2,不行……竹宫和佐久间他们都已经彻底失去冷静。<0A>神宫司教官的意图奏效得过了头。<01>
4665,pf:static:photonflowers11.rio.002:1449567684:00123761,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,457A7DF2251ABA46BE6335AB48358D5FF827C27435EE7D7A642C993E742581E8,再加上三浦和藤泽深受大家爱戴，使问题变得更加复杂。<01>
4666,pf:static:photonflowers11.rio.002:1449567684:00124001,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,81D28E505A09E8B16B681849635EB9EB6C1566357FFDB5330AAF34C3069FC1A5,三浦像吉祥物一样受到大家疼爱……<0A>藤泽则一直充当听那些心怀不满的人发牢骚的对象，因而受人亲近……<01>
4667,pf:static:photonflowers11.rio.002:1449567684:00124399,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,BC1C66DDEBAA8E5AAEB9E8283B80E964E02BEF9896726C573276DDD594DE9633,那些认定两人的尊严遭到践踏的人，心中的怒火正要失去控制。<01>
4668,pf:static:photonflowers11.rio.002:1449567684:00124733,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,744255409C1E8BCF87982494653B526BF6C8192426992885ECDA13AC50D6B23D,果然……现在……只能直截了当地指出他们话中的矛盾，让他们清醒过来吗……？<01>
4669,pf:static:photonflowers11.rio.002:1449567684:00125007,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,26A97B491DB9F17FF4716CBBD6546BFE904849B020D602A9C1FD8264685612D1,【佐久间】「先不谈推测，这里的训练规定与别处相比确实异常。<0A>我托哥哥他们调查了其他学校的规定，已经查证过了」<01>
4670,pf:static:photonflowers11.rio.002:1449567684:00125447,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,A96F0471D792373342FBAFA11B4ECDDE88C5FF0881E65E1AC810DB4635E7A50E,【竹宫】「…………」<01>
4671,pf:static:photonflowers11.rio.002:1449567684:00125519,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,9D1A1D604289565B796CCED507E5845E4A3DA79330A47858B5BFE8896CC6A466,【佐久间】「我们不打算再继续忍受教官的横暴……<0A>这是全体分队长的一致意见」<01>
4672,pf:static:photonflowers11.rio.002:1449567684:00125885,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,FC58967031273A11FF41BB38D056C7DE4A06CCC9AEEBE00A67B0352AE9B604ED,【狩野】「也就是说，这是第16卫士训练队全员的意志。<0A>除了你们两个」<01>
4673,pf:static:photonflowers11.rio.002:1449567684:00126187,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,6C64D20CF6EE73A588B0B8D3E3093299EBB75566B07B7A492B04C102301D658E,【佐久间】「你们是三浦和藤泽所属分队的成员，如果可以，希望你们也能赞同」<01>
4674,pf:static:photonflowers11.rio.002:1449567684:00126459,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,1DDADD79A5BE64B61C6308CF59B44F67915DFF3A8780D3035EA481FF22BFA16E,【美知留】「…………」<0A>【竹宫】「…………」<01>
4675,pf:static:photonflowers11.rio.002:1449567684:00126599,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,900C80C066555FC3F182B973D5AB1A6F7D5D8E5E4812E9B9C13DDEEEDF2686DF,【佐久间】「而且，如果你愿意赞同——伊隅，也请你和我们一起去」<01>
4676,pf:static:photonflowers11.rio.002:1449567684:00126819,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,B735A679AC551790AF6C46D8B03D37520CD714F1BC18B6211D889BF142444A1D,【狩野】「伊隅，你也不甘心吧？！那个老太婆自己也牵涉事故，竟然还说出那种话？！」<01>
4677,pf:static:photonflowers11.rio.002:1449567684:00127225,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,A96F0471D792373342FBAFA11B4ECDDE88C5FF0881E65E1AC810DB4635E7A50E,【竹宫】「…………」<01>
4678,pf:static:photonflowers11.rio.002:1449567684:00127297,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,6BBC72F1AAE6EE10428AD4C8BDBDA757F19A3A40AF786C2EA5A3449CD8629E30,【狩野】「那家伙——她敢对三浦和藤泽的父母……也说出同样的话吗——可恶！！」<01>
4679,pf:static:photonflowers11.rio.002:1449567684:00127679,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,19D85A79DDFC9EF07D3A85E364A8624F35DB85B82C686764E395B9C3610C76EE,【美知留】「……有件事，我可以问吗？」<01>
4680,pf:static:photonflowers11.rio.002:1449567684:00127825,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,22E17A0A95C6779EAC543CE5DB3CB67EE07A022146784F9A10DAA8156D44109F,【佐久间】「什么事？<0A>别说一件了，想问什么都可以」<01>
4681,pf:static:photonflowers11.rio.002:1449567684:00127957,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,30421123D6BE262DFB886C6BD6B30C9C67DB62B53393E50ADF886FB07D373EFA,【美知留】「你们不会打算只抗议一下就结束吧。<0A>……有胜算吗？」<01>
4682,pf:static:photonflowers11.rio.002:1449567684:00128273,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,C71B61E75D966A58B1EA69F4FC47B286697FC141047B69093A509EE25C706F96,【狩野】「嘿嘿……不愧是伊隅。<0A>果然明白我们的意思」<01>
4683,pf:static:photonflowers11.rio.002:1449567684:00128529,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,E8F5C3B2C7B0D966CE42DDB9D4359167D35128B98E3D97B82448354A5C98AC59,【佐久间】「虽然并不情愿，但如果教官拒绝要求，我们认为诉诸武力也在所难免」<01>
4684,pf:static:photonflowers11.rio.002:1449567684:00128865,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,1CC786653C4668EEB51A595D8345A139253EF89BE7B39C1C849C2481EF6EE6C8,【美知留】「…………」<01>
4685,pf:static:photonflowers11.rio.002:1449567684:00128937,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,AD11F0346A0A5CF6666A2E51D5B8E554911C84FB12C981B2526340CC9F5FDA7D,【竹宫】「……诉诸……武力……佐久间？！」<01>
4686,pf:static:photonflowers11.rio.002:1449567684:00129123,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,E1CC0493706D0AE70FFE1856CBF5063E6CBDC998F5ABD00EB05A0A497809756B,【佐久间】「虽然我并不情愿，但我们打算让狩野动用全部关系」<01>
4687,pf:static:photonflowers11.rio.002:1449567684:00129495,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,50260294CBC074BB7328B6EBA37E83DA75CC621A95EC16B4671511710245E445,【狩野】「这次事故肯定会重创神宫司的自保盘算。<0A>只要把事情闹大、吸引社会关注，媒体也会咬上来」<01>
4688,pf:static:photonflowers11.rio.002:1449567684:00130063,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,1CC786653C4668EEB51A595D8345A139253EF89BE7B39C1C849C2481EF6EE6C8,【美知留】「…………」<01>
4689,pf:static:photonflowers11.rio.002:1449567684:00130135,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,DF74F20455F4D5D77212792294945092406230CEABBEBAE2348DE5B92FCD7128,【狩野】「现在保安部队也都忙于事故调查和现场勘验。<0A>无论是占据据点还是筹措武器，各种行动都更容易」<01>
4690,pf:static:photonflowers11.rio.002:1449567684:00130541,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,1948F3A6F77A8305DF80C2FD655A3A806907AA3FC397D18B20D9EDCF52958882,【狩野】「而且作为当事人的神宫司正在室内待命，上层那些人都在现场亲自指挥。<0A>要行动，只有现在这个时机」<01>
4691,pf:static:photonflowers11.rio.002:1449567684:00131051,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,1CC786653C4668EEB51A595D8345A139253EF89BE7B39C1C849C2481EF6EE6C8,【美知留】「…………」<01>
4692,pf:static:photonflowers11.rio.002:1449567684:00131123,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,0C2AD4999C752852D47021DF2E0D288475558785F5DA89EF3D49E1535580FE5A,这是……自导自演。<01>
4693,pf:static:photonflowers11.rio.002:1449567684:00131219,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,E6F963A475ABEF1558ECB7A916503FD53611B5A04E233CDF546B51B6AEF894A1,那个所谓的朋友，看来非常渴望拿到独家新闻。<0A>狩野正在被那个人利用。<01>
4694,pf:static:photonflowers11.rio.002:1449567684:00131597,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,7A87630D17009D0727F3D981D605A737E52CD81A8E77805E8B45048FC621EBB0,既然目标还是那位被称作“死神”的大陆派遣军王牌，这就更能确定是蓄意为之。<01>
4695,pf:static:photonflowers11.rio.002:1449567684:00131809,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,F544E24F92FF5A89BC503B9C50BB1E6169FD78563D8C525397BC4F92A6DB6F21,晓光新闻曾以历史背景为由，强烈反对帝国军向大陆派兵；对他们而言，这正是求之不得的题材。<01>
4696,pf:static:photonflowers11.rio.002:1449567684:00132325,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,2E932583941E46485E24540E38B68051D42A1675000A18145F9FAD267E011AEC,【美知留】「你们……是认真的吗？<0A>……最坏的情况下，会构成叛逆罪哦？」<01>
4697,pf:static:photonflowers11.rio.002:1449567684:00132589,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,4FF29E7531467C8409E5CE343B56B299A384A7CAFACCAF7B81D4B8CD47236F7D,【佐久间】「不对——如果有人构成叛逆罪，那也是教官。<0A>她把训练学校据为私物，对践踏人权视而不见」<01>
4698,pf:static:photonflowers11.rio.002:1449567684:00133053,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,CE37F411D1A8A3FF6265A83BB63AA991D2154EDE0C5511144ABFF13288E083E9,【狩野】「我们要做的就是揭露这一切。<0A>……这可是为三浦报仇的一战！」<01>
4699,pf:static:photonflowers11.rio.002:1449567684:00133279,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,D81AD6CDA7B459AC82AEF62841F1BC2078073C7881006DFC3B0798506862D5F9,【竹宫】「……可是」<01>
4700,pf:static:photonflowers11.rio.002:1449567684:00133347,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,31B0AC0FEC5FADA3721D5FBFCE474CE4FA46316E692682598CBC0E42F23D8884,【狩野】「可是什么？」<01>
4701,pf:static:photonflowers11.rio.002:1449567684:00133431,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,73C3D76EA6DAD0B4ED17CF5F864D1993BB5C2F069EB60B8591E050974182FAA7,【竹宫】「……就算这样做……三浦也不会……高兴吧……」<01>
4702,pf:static:photonflowers11.rio.002:1449567684:00133677,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,B339B5E4439AF70AE795FC64C690E7FDC2F8137E0AB99B0D117F0A4E00D641EE,【美知留】「竹……宫……？」<01>
4703,pf:static:photonflowers11.rio.002:1449567684:00133767,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,CB7E398FF9E4F5083047AC9C4A0D7FCF241DBA92485953AE17684872D35A9494,【竹宫】「我也无法原谅神宫司……可是……藤泽应该也不会希望我们做这种事」<01>
4704,pf:static:photonflowers11.rio.002:1449567684:00134137,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,20572D3F3A2C58946E5323AA24246A3B46A7545EAE0588EB96153FB9BE640151,【佐久间】「竹宫……」<01>
4705,pf:static:photonflowers11.rio.002:1449567684:00134213,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,AAD5E354D8C01A2B3B6423FF1F4D69BB832C21D77C7D2177739C3DAC8DB04DD8,【竹宫】「不然的话，她们就不会为了结业考试……拼命到那种程度吧」<01>
4706,pf:static:photonflowers11.rio.002:1449567684:00134547,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,1CC786653C4668EEB51A595D8345A139253EF89BE7B39C1C849C2481EF6EE6C8,【美知留】「…………」<01>
4707,pf:static:photonflowers11.rio.002:1449567684:00134619,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,CA229F100378A2A85FB30AE4FF2EB890B8552ED61D354B598C2736CADF822BAF,【竹宫】「爆炸前，我从数据链日志里看到了……她们两个人同时完成了奥尔布赖特转向，知道吗？」<01>
4708,pf:static:photonflowers11.rio.002:1449567684:00135031,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,78B33C69E64C34385D85CA038449147BC5A666E62DC4A416CDDC99A38AB0B218,【美知留】「——咦？！」<0A>【佐久间】「……？！」<0A>【狩野】「…………」<01>
4709,pf:static:photonflowers11.rio.002:1449567684:00135227,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,44D4D06D849E53B1A1EAED1340AB8BC2F343D06EB8815B4BEF2AD5A4AC493910,奥尔布赖特转向——在保持推力的同时进行180度矢量转换，难度为C的实战机动……！！<01>
4710,pf:static:photonflowers11.rio.002:1449567684:00135551,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,82BC2BC5B94575A5517A65710C68269E7BE1D84EDCD025AE98ECA6984E68FB03,……她们两个人……竟然完成了应用课程中的高难度机动……？！<01>
4711,pf:static:photonflowers11.rio.002:1449567684:00135759,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,9A40C5399B52E964DA2BC6C0548AA4D920928383492A48AEFB0EA14F67F8ADE2,【竹宫】「她们瞒着我和伊隅……两个人一直偷偷练习……？」<01>
4712,pf:static:photonflowers11.rio.002:1449567684:00136079,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,1CC786653C4668EEB51A595D8345A139253EF89BE7B39C1C849C2481EF6EE6C8,【美知留】「…………」<01>
4713,pf:static:photonflowers11.rio.002:1449567684:00136151,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,76224A4A07A726C6FE804A23C77D0EC341F908E3AF9DCEABE17E5DC72693B6B6,原来如此……是这样啊……<0A>她们俩经常被竹宫拿来打趣……原来是在商量这件事啊……<01>
4714,pf:static:photonflowers11.rio.002:1449567684:00136499,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1449567684,E48372B9A60B4CBD36CC1153F57F3184FE190B2ABF0E0E2444F8F3FC30087BF4,【竹宫】「神宫司的事……就不能用其他方法解决吗……？！」<01>
